"","Date","SPX","GLD","USO","SLV","EUR.USD","day","month","year","lag_SPX","lag_GLD","lag_USO","lag_SLV","lag_EUR.USD","norm_SPX","norm_USO","norm_SLV","norm_EUR.USD","gold_label"
"2026",2017-03-02,2381.919922,117.580002,11.17,16.799999,1.053585,2,3,2017,2395.959961,119.059998,11.4,17.440001,1.056915,0.776468955020958,0.0293097143176667,0.206977334390905,0.0259722626667928,"Down"
"2027",2017-03-03,2383.120117,117.510002,11.29,16.98,1.050972,3,3,2017,2381.919922,117.580002,11.17,16.799999,1.053585,0.777015407278766,0.0304054045725327,0.211663640284491,0.0213041155799632,"Down"
"2028",2017-03-06,2375.310059,116.720001,11.28,16.83,1.062045,6,3,2017,2383.120117,117.510002,11.29,16.98,1.050972,0.773459465262922,0.0303140970512939,0.207758407068909,0.0410861257952194,"Down"
"2029",2017-03-07,2368.389893,115.779999,11.27,16.549999,1.057921,7,3,2017,2375.310059,116.720001,11.28,16.83,1.062045,0.770308693650726,0.0302227895300551,0.200468612364937,0.0337185641472723,"Down"
"2030",2017-03-08,2362.97998,115.059998,10.67,16.32,1.057015,8,3,2017,2368.389893,115.779999,11.27,16.549999,1.057921,0.767845544601288,0.0247443382557248,0.194480614135934,0.0320999873157886,"Down"
"2031",2017-03-09,2364.870117,114.470001,10.53,16.059999,1.054741,9,3,2017,2362.97998,115.059998,10.67,16.32,1.057015,0.768706129448929,0.0234660329583811,0.187711517194039,0.0280374666592822,"Down"
"2032",2017-03-10,2372.600098,114.720001,10.29,16.15,1.057843,10,3,2017,2364.870117,114.470001,10.53,16.059999,1.054741,0.772225612174866,0.021274652448649,0.190054683158276,0.033579216473039,"Up"
"2033",2017-03-13,2373.469971,114.739998,10.28,16.07,1.069004,13,3,2017,2372.600098,114.720001,10.29,16.15,1.057843,0.772621667869862,0.0211833449274102,0.187971892109966,0.0535184394489693,"Up"
"2034",2017-03-14,2365.449951,114.120003,10.19,15.99,1.065144,14,3,2017,2373.469971,114.739998,10.28,16.07,1.069004,0.768970129547624,0.0203615772362607,0.185889101061656,0.0466225160830441,"Down"
"2035",2017-03-15,2385.26001,116.25,10.38,16.43,1.061244,15,3,2017,2365.449951,114.120003,10.19,15.99,1.065144,0.777989706756197,0.0220964201397986,0.19734445182736,0.039655132371358,"Up"
"2036",2017-03-16,2381.379883,116.730003,10.36,16.4,1.073791,16,3,2017,2385.26001,116.25,10.38,16.43,1.061244,0.776223073700961,0.0219138050973209,0.196563405184244,0.0620704563279027,"Up"
"2037",2017-03-17,2378.25,116.989998,10.33,16.469999,1.07747,17,3,2017,2381.379883,116.730003,10.36,16.4,1.073791,0.774798028910721,0.0216398825336044,0.198385821316627,0.0686430216292599,"Up"
"2038",2017-03-20,2373.469971,117.510002,10.27,16.5,1.074299,20,3,2017,2378.25,116.989998,10.33,16.469999,1.07747,0.772621667869862,0.0210920374061714,0.199166893994631,0.0629780027190659,"Up"
"2039",2017-03-21,2344.02002,118.540001,10.11,16.610001,1.073768,21,3,2017,2373.469971,117.510002,10.27,16.5,1.074299,0.759213019928269,0.01963111706635,0.202030757720945,0.0620293666290904,"Up"
"2040",2017-03-22,2348.449951,118.830002,10.12,16.620001,1.081245,22,3,2017,2344.02002,118.540001,10.11,16.610001,1.073768,0.761229980336269,0.0197224245875888,0.202291106601984,0.0753870917604434,"Up"
"2041",2017-03-23,2345.959961,118.669998,10.01,16.67,1.079016,23,3,2017,2348.449951,118.830002,10.12,16.620001,1.081245,0.760096280681282,0.0187180418539616,0.20359282497229,0.0714049639929182,"Down"
"2042",2017-03-24,2343.97998,118.860001,10.09,16.809999,1.078388,24,3,2017,2345.959961,118.669998,10.01,16.67,1.079016,0.759194789600362,0.0194485020238723,0.207237683271944,0.0702830365644722,"Up"
"2043",2017-03-27,2341.590088,119.529999,10.04,17.15,1.086095,27,3,2017,2343.97998,118.860001,10.09,16.809999,1.078388,0.758106664854537,0.0189919644176781,0.216089571262149,0.0840516586839505,"Up"
"2044",2017-03-28,2358.570068,119.040001,10.15,17.18,1.081771,28,3,2017,2341.590088,119.529999,10.04,17.15,1.086095,0.765837698901938,0.0199963471513053,0.216870617905265,0.0763267953071991,"Down"
"2045",2017-03-29,2361.129883,119.330002,10.37,17.25,1.075963,29,3,2017,2358.570068,119.040001,10.15,17.18,1.081771,0.767003190081554,0.0220051126185597,0.218693060072536,0.0659507531027188,"Up"
"2046",2017-03-30,2368.060059,118.470001,10.57,17.15,1.068707,30,3,2017,2361.129883,119.330002,10.37,17.25,1.075963,0.770158519275727,0.0238312630433365,0.216089571262149,0.0529878463816948,"Down"
"2047",2017-04-03,2358.840088,119.349998,10.55,17.24,1.067008,3,4,2017,2368.060059,118.470001,10.57,17.15,1.068707,0.765960639789588,0.0236486480008588,0.218432711191498,0.049952568195501,"Up"
"2048",2017-04-04,2360.159912,119.620003,10.71,17.33,1.068034,4,4,2017,2358.840088,119.349998,10.55,17.24,1.067008,0.766561559477396,0.0251095683406802,0.220775851120846,0.0517855260642676,"Up"
"2049",2017-04-05,2352.949951,119.620003,10.68,17.32,1.067247,5,4,2017,2360.159912,119.620003,10.71,17.33,1.068034,0.763278843362804,0.0248356457769637,0.220515502239807,0.0503795437614225,"Same"
"2050",2017-04-06,2357.48999,119.18,10.86,17.26,1.064464,6,4,2017,2352.949951,119.620003,10.68,17.32,1.067247,0.765345936261944,0.0264791811592627,0.218953408953575,0.0454076902051091,"Down"
"2051",2017-04-10,2357.159912,119.459999,11.14,17,1.05976,10,4,2017,2357.48999,119.18,10.86,17.26,1.064464,0.765195650793039,0.0290357917539502,0.212184338046568,0.0370039535436292,"Up"
"2052",2017-04-11,2353.780029,121.190002,11.17,17.309999,1.061132,11,4,2017,2357.159912,119.459999,11.14,17,1.05976,0.763656780279102,0.0293097143176667,0.220255127323881,0.0394550434032274,"Up"
"2053",2017-04-12,2344.929932,122.019997,11.11,17.459999,1.067065,12,4,2017,2353.780029,121.190002,11.17,17.309999,1.061132,0.759627305495869,0.0287618691902337,0.224160360539462,0.0500543991882103,"Up"
"2054",2017-04-13,2328.949951,122.599998,11.13,17.530001,1.061639,13,4,2017,2344.929932,122.019997,11.11,17.459999,1.067065,0.752351573887951,0.0289444842327114,0.225982854776509,0.0403608032857466,"Up"
"2055",2017-04-17,2349.01001,122.239998,11.06,17.43,1.064453,17,4,2017,2328.949951,122.599998,11.13,17.530001,1.061639,0.76148497682022,0.0283053315840395,0.223379339931234,0.0453880386100249,"Down"
"2056",2017-04-18,2342.189941,122.82,11.04,17.34,1.072869,18,4,2017,2349.01001,122.239998,11.06,17.43,1.064453,0.758379779661883,0.0281227165415618,0.221036200001885,0.0604232953581146,"Up"
"2057",2017-04-19,2338.169922,121.730003,10.62,17.18,1.071501,19,4,2017,2342.189941,122.82,11.04,17.34,1.072869,0.75654945337409,0.0242878006495307,0.216870617905265,0.0579793515330924,"Down"
"2058",2017-04-20,2355.840088,121.959999,10.54,17.059999,1.07149,20,4,2017,2338.169922,121.730003,10.62,17.18,1.071501,0.764594731105231,0.02355734047962,0.213746405297912,0.0579596999380082,"Up"
"2059",2017-04-24,2374.149902,121.480003,10.25,16.98,1.086484,24,4,2017,2355.840088,121.959999,10.54,17.059999,1.07149,0.772931242422417,0.0209094223636937,0.211663640284491,0.0847466105464751,"Down"
"2060",2017-04-25,2388.610107,120.25,10.36,16.68,1.092825,25,4,2017,2374.149902,121.480003,10.25,16.98,1.086484,0.77951501561811,0.0219138050973209,0.203853173853328,0.0960748618582189,"Down"
"2061",2017-04-26,2387.449951,120.839996,10.26,16.57,1.090893,26,4,2017,2388.610107,120.25,10.36,16.68,1.092825,0.778986793232907,0.0210007298849325,0.200989336161902,0.0926233271579682,"Up"
"2062",2017-04-27,2388.77002,120.389999,10.24,16.370001,1.086425,27,4,2017,2387.449951,120.839996,10.26,16.57,1.090893,0.779587824469923,0.0208181148424549,0.195782384576016,0.0846412065364777,"Down"
"2063",2017-05-01,2388.330078,119.669998,10.15,15.99,1.090893,1,5,2017,2388.77002,120.389999,10.24,16.370001,1.086425,0.779387517603786,0.0199963471513053,0.185889101061656,0.0926233271579682,"Down"
"2064",2017-05-02,2391.169922,119.650002,9.92,15.93,1.093565,2,5,2017,2388.330078,119.669998,10.15,15.99,1.090893,0.780680506797725,0.0178962741628121,0.184327007775423,0.0973968782547952,"Down"
"2065",2017-05-03,2388.129883,117.980003,9.93,15.59,1.088898,3,5,2017,2391.169922,119.650002,9.92,15.93,1.093565,0.779296368240764,0.0179875816840509,0.175475145820107,0.0890592424131442,"Down"
"2066",2017-05-04,2389.52002,116.790001,9.46,15.43,1.098153,4,5,2017,2388.129883,117.980003,9.93,15.59,1.088898,0.779929301641012,0.0136961281858256,0.171309563723487,0.105593379913569,"Down"
"2067",2017-05-08,2399.379883,116.75,9.67,15.41,1.092777,8,5,2017,2389.52002,116.790001,9.46,15.43,1.098153,0.784418525807102,0.0156135861318411,0.170788865961409,0.0959891094433062,"Down"
"2068",2017-05-09,2396.919922,116.050003,9.57,15.3,1.088684,9,5,2017,2399.379883,116.75,9.67,15.41,1.092777,0.783298498442742,0.0147005109194528,0.167925028269983,0.0886769295633236,"Down"
"2069",2017-05-10,2399.629883,116.040001,9.86,15.35,1.087075,10,5,2017,2396.919922,116.050003,9.57,15.3,1.088684,0.784532351530798,0.017348429035379,0.169226772675177,0.0858024371550921,"Down"
"2070",2017-05-11,2394.439941,116.5,9.94,15.45,1.086496,11,5,2017,2399.629883,116.040001,9.86,15.35,1.087075,0.782169355914429,0.0180788892052897,0.171830261485564,0.0847680486502032,"Up"
"2071",2017-05-15,2402.320068,117.139999,10.17,15.75,1.098177,15,5,2017,2394.439941,116.5,9.94,15.45,1.086496,0.785757200548807,0.020178962193783,0.179640727916726,0.105636256121025,"Up"
"2072",2017-05-16,2400.669922,117.650002,10.11,15.93,1.109398,16,5,2017,2402.320068,117.139999,10.17,15.75,1.098177,0.785005884298188,0.01963111706635,0.184327007775423,0.125682669615597,"Up"
"2073",2017-05-17,2357.030029,119.790001,10.19,16,1.115636,17,5,2017,2400.669922,117.650002,10.11,15.93,1.109398,0.765136514687155,0.0203615772362607,0.186149449942695,0.136826910537007,"Up"
"2074",2017-05-18,2365.719971,118.809998,10.26,15.71,1.111358,18,5,2017,2357.030029,119.790001,10.19,16,1.115636,0.769093070435274,0.0210007298849325,0.178599332392571,0.12918422655788,"Down"
"2075",2017-05-22,2394.02002,119.900002,10.54,16.23,1.123886,22,5,2017,2365.719971,118.809998,10.26,15.71,1.111358,0.781978164667548,0.02355734047962,0.192137474206586,0.151565606850189,"Up"
"2076",2017-05-23,2398.419922,119.139999,10.64,16.15,1.117931,23,5,2017,2394.02002,119.900002,10.54,16.23,1.123886,0.78398145278492,0.0244704156920083,0.190054683158276,0.140926947875037,"Down"
"2077",2017-05-24,2404.389893,119.610001,10.6,16.280001,1.123091,24,5,2017,2398.419922,119.139999,10.64,16.15,1.117931,0.786699597863006,0.024105185607053,0.193439244646667,0.150145332478191,"Up"
"2078",2017-05-25,2415.070068,119.480003,10.04,16.23,1.121076,25,5,2017,2404.389893,119.610001,10.6,16.280001,1.123091,0.791562312457323,0.0189919644176781,0.192137474206586,0.146545517560487,"Down"
"2079",2017-05-30,2412.909912,120.139999,10.24,16.469999,1.117169,30,5,2017,2415.070068,119.480003,10.04,16.23,1.121076,0.790578787177335,0.0208181148424549,0.198385821316627,0.139565628288293,"Up"
"2080",2017-05-31,2411.800049,120.620003,9.96,16.389999,1.124354,31,5,2017,2412.909912,120.139999,10.24,16.469999,1.117169,0.790073463340619,0.0182615042477674,0.196303030268317,0.152401692895591,"Up"
"2081",2017-06-01,2430.060059,120.720001,9.91,16.379999,1.121579,1,6,2017,2411.800049,120.620003,9.96,16.389999,1.124354,0.798387298752433,0.0178049666415732,0.196042681387278,0.14744413140843,"Up"
"2082",2017-06-05,2436.100098,121.730003,9.8,16.629999,1.125682,5,6,2017,2430.060059,120.720001,9.91,16.379999,1.121579,0.80113734599375,0.016800583907946,0.202551403413247,0.154774176374852,"Up"
"2083",2017-06-06,2429.330078,123.099998,9.97,16.76,1.127142,6,6,2017,2436.100098,121.730003,9.8,16.629999,1.125682,0.798054936289994,0.0183528117690063,0.205935964901638,0.157382478995125,"Up"
"2084",2017-06-07,2433.139893,122.449997,9.46,16.65,1.125518,7,6,2017,2429.330078,123.099998,9.97,16.76,1.127142,0.799789556088092,0.0136961281858256,0.203072127210212,0.154481188957233,"Down"
"2085",2017-06-08,2433.790039,121.650002,9.43,16.49,1.118481,8,6,2017,2433.139893,122.449997,9.46,16.65,1.125518,0.800085569443925,0.013422205622109,0.198906545113593,0.141909527629249,"Down"
"2086",2017-06-12,2429.389893,120.360001,9.52,16.040001,1.11962,12,6,2017,2433.790039,121.650002,9.43,16.49,1.118481,0.798082170232646,0.0142439733132586,0.187190871501738,0.143944360974791,"Down"
"2087",2017-06-13,2440.350098,120.480003,9.6,15.95,1.120888,13,6,2017,2429.389893,120.360001,9.52,16.040001,1.11962,0.803072383296589,0.0149744334831693,0.184847705537501,0.146209653935411,"Up"
"2088",2017-06-14,2437.919922,119.82,9.23,15.95,1.121579,14,6,2017,2440.350098,120.480003,9.6,15.95,1.120888,0.801965917128951,0.0115960551973323,0.184847705537501,0.14744413140843,"Down"
"2089",2017-06-15,2432.459961,119.32,9.18,15.88,1.114691,15,6,2017,2437.919922,119.82,9.23,15.95,1.121579,0.799479981080234,0.0111395175911381,0.18302526337023,0.135138659868406,"Down"
"2090",2017-06-19,2453.459961,118.43,9.12,15.61,1.114455,19,6,2017,2432.459961,119.32,9.18,15.88,1.114691,0.809041341870731,0.0105916724637051,0.175995843582184,0.134717043828416,"Down"
"2091",2017-06-20,2437.030029,118.18,8.95,15.59,1.113697,20,6,2017,2453.459961,118.43,9.12,15.61,1.114455,0.801560746270001,0.00903944460264486,0.175475145820107,0.133362870276248,"Down"
"2092",2017-06-21,2435.610107,118.519997,8.71,15.54,1.11672,21,6,2017,2437.030029,118.18,8.95,15.59,1.113697,0.800914251673031,0.00684806409291279,0.174173401414913,0.138763485907126,"Up"
"2093",2017-06-22,2434.5,118.919998,8.78,15.68,1.114964,22,6,2017,2435.610107,118.519997,8.71,15.54,1.11672,0.80040881674241,0.00748721674158463,0.177818285749455,0.135626376728224,"Up"
"2094",2017-06-26,2439.070068,118.360001,8.93,15.68,1.118356,26,6,2017,2434.5,118.919998,8.78,15.68,1.114964,0.802489581932177,0.00885682956016719,0.177818285749455,0.141686214048746,"Down"
"2095",2017-06-27,2419.379883,118.809998,9.1,15.79,1.133915,27,6,2017,2439.070068,118.360001,8.93,15.68,1.118356,0.793524583702813,0.0104090574212274,0.180682123440881,0.169482502041086,"Up"
"2096",2017-06-28,2440.689941,118.900002,9.2,15.92,1.138265,28,6,2017,2419.379883,118.809998,9.1,15.79,1.133915,0.803227114798262,0.0113221326336158,0.184066658894385,0.177253814642582,"Up"
"2097",2017-06-29,2419.699951,118.32,9.21,15.73,1.144165,29,6,2017,2440.689941,118.900002,9.2,15.92,1.138265,0.793670311589741,0.0114134401548546,0.179120030154649,0.187794215642312,"Down"
"2098",2017-07-03,2429.01001,116.089996,9.62,15.3,1.137139,3,7,2017,2419.699951,118.32,9.21,15.73,1.144165,0.797909208403066,0.0151570485256469,0.167925028269983,0.175242205909413,"Down"
"2099",2017-07-05,2432.540039,116.519997,9.25,15.18,1.134687,5,7,2017,2429.01001,116.089996,9.62,15.3,1.137139,0.799516440825443,0.01177867023981,0.164800841697518,0.170861686714271,"Up"
"2100",2017-07-06,2409.75,116.470001,9.31,15.15,1.142478,6,7,2017,2432.540039,116.519997,9.25,15.18,1.134687,0.789140070096467,0.012326515367243,0.164019795054402,0.184780375559847,"Down"
"2101",2017-07-11,2425.530029,115.620003,9.27,14.99,1.147394,11,7,2017,2409.75,116.470001,9.31,15.15,1.142478,0.796324762979967,0.0119612852822877,0.159854212957783,0.19356285205386,"Down"
"2102",2017-07-12,2443.25,116.029999,9.33,15.05,1.141891,12,7,2017,2425.530029,115.620003,9.27,14.99,1.147394,0.804392717071784,0.0125091304097207,0.161416306244015,0.183731694985806,"Up"
"2103",2017-07-13,2447.830078,115.82,9.47,14.87,1.140394,13,7,2017,2443.25,116.029999,9.33,15.05,1.141891,0.806478039843527,0.0137874357070644,0.156730026385318,0.181057291545705,"Down"
"2104",2017-07-17,2459.139893,117.290001,9.45,15.22,1.147434,17,7,2017,2447.830078,115.82,9.47,14.87,1.140394,0.811627431352516,0.0136048206645867,0.165842237221673,0.193634312399621,"Up"
"2105",2017-07-18,2460.610107,118.110001,9.54,15.38,1.154974,18,7,2017,2459.139893,117.290001,9.45,15.22,1.147434,0.812296824042671,0.0144265883557363,0.170007819318293,0.207104587575547,"Up"
"2106",2017-07-19,2473.830078,118.080002,9.69,15.4,1.152844,19,7,2017,2460.610107,118.110001,9.54,15.38,1.154974,0.818315915107952,0.0157962011743188,0.170528517080371,0.20329932416378,"Down"
"2107",2017-07-20,2473.449951,118.239998,9.61,15.42,1.162872,20,7,2017,2473.830078,118.080002,9.69,15.4,1.152844,0.818142842184466,0.0150657410044081,0.171049214842448,0.221214432846033,"Up"
"2108",2017-07-24,2469.909912,119.309998,9.5,15.58,1.163887,24,7,2017,2473.449951,118.239998,9.61,15.42,1.162872,0.816531052180112,0.0140613582707809,0.175214796939068,0.223027739119715,"Up"
"2109",2017-07-25,2477.129883,118.919998,9.81,15.59,1.164456,25,7,2017,2469.909912,119.309998,9.5,15.58,1.163887,0.81981832587668,0.0168918914291849,0.175475145820107,0.224044262538164,"Down"
"2110",2017-07-26,2477.830078,119.879997,9.96,15.75,1.1728,26,7,2017,2477.129883,118.919998,9.81,15.59,1.164456,0.820137126687094,0.0182615042477674,0.179640727916726,0.238950890663885,"Up"
"2111",2017-07-27,2475.419922,119.790001,10.06,15.68,1.168866,27,7,2017,2477.830078,119.879997,9.96,15.75,1.1728,0.81903977568341,0.0191745794601558,0.177818285749455,0.231922765658302,"Down"
"2112",2017-07-31,2470.300049,120.75,10.28,15.9,1.18241,31,7,2017,2475.419922,119.790001,10.06,15.68,1.168866,0.816708682685575,0.0211833449274102,0.183545961132307,0.256119238732937,"Up"
"2113",2017-08-01,2476.350098,120.650002,10.09,15.79,1.181126,1,8,2017,2470.300049,120.75,10.28,15.9,1.18241,0.81946328750887,0.0194485020238723,0.180682123440881,0.253825361634012,"Down"
"2114",2017-08-02,2477.570068,120.400002,10.14,15.67,1.185115,2,8,2017,2476.350098,120.650002,10.09,15.79,1.181126,0.820018743381421,0.0199050396300665,0.177557936868416,0.260951744615016,"Down"
"2115",2017-08-03,2472.159912,120.589996,10.02,15.72,1.188495,3,8,2017,2477.570068,120.400002,10.14,15.67,1.185115,0.81755548369338,0.0188093493752004,0.17885968127361,0.266990143831811,"Up"
"2116",2017-08-07,2480.909912,119.510002,10.1,15.33,1.180094,7,8,2017,2472.159912,120.589996,10.02,15.72,1.188495,0.821539384022754,0.0195398095451111,0.168706074913099,0.251981684713381,"Down"
"2117",2017-08-08,2474.919922,119.860001,10.06,15.56,1.175461,8,8,2017,2480.909912,119.510002,10.1,15.33,1.180094,0.818812124236017,0.0191745794601558,0.17469409917699,0.243704790165627,"Up"
"2118",2017-08-09,2474.02002,121.309998,10.15,15.98,1.176152,9,8,2017,2474.919922,119.860001,10.06,15.56,1.175461,0.818402396250393,0.0199963471513053,0.185628752180617,0.244939267638647,"Up"
"2119",2017-08-10,2438.209961,122.209999,9.91,16.18,1.177024,10,8,2017,2474.02002,121.309998,10.15,15.98,1.176152,0.802097972725251,0.0178049666415732,0.190835729801392,0.246497103176234,"Up"
"2120",2017-08-14,2465.840088,121.919998,9.72,16.129999,1.177579,14,8,2017,2438.209961,122.209999,9.91,16.18,1.177024,0.814678049531644,0.0160701237380353,0.18953395936131,0.247488615473666,"Down"
"2121",2017-08-15,2464.610107,120.980003,9.75,15.74,1.174122,15,8,2017,2465.840088,121.919998,9.72,16.129999,1.177579,0.814118035621813,0.0163440463017518,0.179380379035688,0.241312655091282,"Down"
"2122",2017-08-16,2468.110107,121.870003,9.57,16.15,1.177426,16,8,2017,2464.610107,120.980003,9.75,15.74,1.174122,0.815711595753563,0.0147005109194528,0.190054683158276,0.247215279651131,"Up"
"2123",2017-08-17,2430.01001,122.489998,9.62,16.120001,1.17155,17,8,2017,2468.110107,121.870003,9.57,16.15,1.177426,0.798364511297851,0.0151570485256469,0.189273662550047,0.236717754858857,"Up"
"2124",2017-08-21,2428.370117,122.760002,9.71,16.07,1.181195,21,8,2017,2430.01001,122.489998,9.62,16.120001,1.17155,0.797617863267813,0.0159788162167965,0.187971892109966,0.25394863073045,"Up"
"2125",2017-08-22,2452.51001,122.209999,9.77,16.07,1.176221,22,8,2017,2428.370117,122.760002,9.71,16.07,1.181195,0.808608826430527,0.0165266613442295,0.187971892109966,0.245062536735084,"Down"
"2126",2017-08-23,2444.040039,122.669998,9.88,16.15,1.181656,23,8,2017,2452.51001,122.209999,9.77,16.07,1.176221,0.804752424115477,0.0175310440778567,0.190054683158276,0.254772211215344,"Up"
"2127",2017-08-24,2438.969971,122.290001,9.71,16.030001,1.18022,24,8,2017,2444.040039,122.669998,9.88,16.15,1.181656,0.802444007478317,0.0159788162167965,0.186930522620699,0.252206784802528,"Down"
"2128",2017-08-28,2444.23999,124.690002,9.53,16.5,1.196387,28,8,2017,2438.969971,122.290001,9.71,16.030001,1.18022,0.804843462384592,0.0143352808344974,0.199166893994631,0.281089270050433,"Up"
"2129",2017-08-29,2446.300049,124.419998,9.46,16.42,1.197046,29,8,2017,2444.23999,124.690002,9.53,16.5,1.196387,0.805781413210721,0.0136961281858256,0.197084102946321,0.282266579246844,"Down"
"2130",2017-08-30,2457.590088,124.360001,9.38,16.459999,1.189343,30,8,2017,2446.300049,124.419998,9.46,16.42,1.197046,0.810921800649663,0.0129656680159149,0.198125472435588,0.268505103161942,"Down"
"2131",2017-08-31,2471.649902,125.82,9.63,16.65,1.191043,31,8,2017,2457.590088,124.360001,9.38,16.459999,1.189343,0.81732327466401,0.0152483560468858,0.203072127210212,0.271542167856779,"Up"
"2132",2017-09-05,2457.850098,127.459999,9.92,16.91,1.192407,5,9,2017,2471.649902,125.82,9.63,16.65,1.191043,0.811040183955337,0.0178962741628121,0.209841198117219,0.273978965647225,"Up"
"2133",2017-09-06,2465.540039,126.809998,10.04,16.870001,1.192777,6,9,2017,2457.850098,127.459999,9.92,16.91,1.192407,0.814541436353367,0.0189919644176781,0.208799828627953,0.274639973845513,"Down"
"2134",2017-09-07,2465.100098,128.130005,10.03,17.1,1.202906,7,9,2017,2465.540039,126.809998,10.04,16.870001,1.192777,0.814341129942532,0.0189006568964393,0.214787826856955,0.292735519900813,"Up"
"2135",2017-09-11,2488.110107,126.190002,9.82,16.77,1.195943,11,9,2017,2465.100098,128.130005,10.03,17.1,1.202906,0.824817653649274,0.0169831989504237,0.206196313782677,0.280296060212487,"Down"
"2136",2017-09-12,2496.47998,126.559998,9.87,16.889999,1.197461,12,9,2017,2488.110107,126.190002,9.82,16.77,1.195943,0.828628481055162,0.0174397365566179,0.209320474320254,0.283007980334113,"Up"
"2137",2017-09-13,2498.370117,125.610001,10.07,16.76,1.189061,13,9,2017,2496.47998,126.559998,9.87,16.889999,1.197461,0.829489065902803,0.0192658869813946,0.205935964901638,0.268001307724327,"Down"
"2138",2017-09-14,2495.620117,126.160004,10.13,16.77,1.192165,14,9,2017,2498.370117,125.610001,10.07,16.76,1.189061,0.828236982942143,0.0198137321088277,0.206196313782677,0.273546630555372,"Up"
"2139",2017-09-18,2503.870117,124.360001,10.17,16.27,1.195929,18,9,2017,2495.620117,126.160004,10.13,16.77,1.192165,0.831993231824124,0.020178962193783,0.19317886973074,0.280271049091471,"Down"
"2140",2017-09-19,2506.649902,124.620003,10.11,16.360001,1.199256,19,9,2017,2503.870117,124.360001,10.17,16.27,1.195929,0.833258875981505,0.01963111706635,0.195522035694977,0.286214763350133,"Up"
"2141",2017-09-20,2508.23999,123.620003,10.24,16.190001,1.187211,20,9,2017,2506.649902,124.620003,10.11,16.360001,1.199256,0.833982847650869,0.0208181148424549,0.191096104717319,0.264696266732887,"Down"
"2142",2017-09-21,2500.600098,122.68,10.25,16.030001,1.194558,21,9,2017,2508.23999,123.620003,10.24,16.190001,1.187211,0.83050438270742,0.0209094223636937,0.186930522620699,0.277821745740517,"Down"
"2143",2017-09-25,2496.659912,124.529999,10.55,16.209999,1.185565,25,9,2017,2500.600098,122.68,10.25,16.030001,1.194558,0.828710404615626,0.0236486480008588,0.19161675040962,0.261755673504826,"Up"
"2144",2017-09-26,2496.840088,123.139999,10.49,15.91,1.178606,26,9,2017,2496.659912,124.529999,10.55,16.209999,1.185565,0.828792439269997,0.0231008028734258,0.183806310013346,0.249323359851077,"Down"
"2145",2017-09-27,2507.040039,121.980003,10.52,15.83,1.174964,27,9,2017,2496.840088,123.139999,10.49,15.91,1.178606,0.833436506486968,0.0233747254371423,0.181723518965036,0.242816895369548,"Down"
"2146",2017-09-28,2510.060059,122.209999,10.43,15.92,1.178175,28,9,2017,2507.040039,121.980003,10.52,15.83,1.174964,0.834811530335278,0.0225529577459928,0.184066658894385,0.248553374625503,"Up"
"2147",2017-10-02,2529.120117,120.769997,10.21,15.67,1.173378,2,10,2017,2510.060059,122.209999,10.43,15.92,1.178175,0.843489629917459,0.0205441922787383,0.177557936868416,0.239983492660129,"Down"
"2148",2017-10-03,2534.580078,120.830002,10.18,15.71,1.174757,3,10,2017,2529.120117,120.769997,10.21,15.67,1.173378,0.845975565966176,0.0202702697150218,0.178599332392571,0.242447088080236,"Up"
"2149",2017-10-04,2537.73999,121.169998,10.08,15.69,1.175724,4,10,2017,2534.580078,120.830002,10.18,15.71,1.174757,0.847414283047043,0.0193571945026335,0.178078634630494,0.244174641939005,"Up"
"2150",2017-10-05,2552.070068,120.519997,10.25,15.69,1.171234,5,10,2017,2537.73999,121.169998,10.08,15.69,1.175724,0.853938809042946,0.0209094223636937,0.178078634630494,0.236153218127346,"Down"
"2151",2017-10-09,2544.72998,122.080002,10,16.02,1.174164,9,10,2017,2552.070068,120.519997,10.25,15.69,1.171234,0.850596845728566,0.0186267343327228,0.186670147704772,0.241387688454331,"Up"
"2152",2017-10-10,2550.639893,122.400002,10.28,16.15,1.181488,10,10,2017,2544.72998,122.080002,10,16.02,1.174164,0.853287646225396,0.0211833449274102,0.190054683158276,0.254472077763148,"Up"
"2153",2017-10-11,2555.23999,122.790001,10.36,16.25,1.186549,11,10,2017,2550.639893,122.400002,10.28,16.15,1.181488,0.855382083705791,0.0219138050973209,0.192658171968663,0.263513598010544,"Up"
"2154",2017-10-12,2550.929932,122.889999,10.23,16.26,1.18318,12,10,2017,2555.23999,122.790001,10.36,16.25,1.186549,0.853419701821697,0.020726807321216,0.192918520849702,0.257494850388833,"Up"
"2155",2017-10-16,2557.639893,122.970001,10.46,16.25,1.179454,16,10,2017,2550.929932,122.889999,10.23,16.26,1.18318,0.856474766488895,0.0228268803097093,0.192658171968663,0.250838319181207,"Up"
"2156",2017-10-17,2559.360107,122.129997,10.49,16.09,1.177191,17,10,2017,2557.639893,122.970001,10.46,16.25,1.179454,0.857257984902746,0.0231008028734258,0.188492589872043,0.246795450119786,"Down"
"2157",2017-10-18,2561.26001,121.669998,10.48,16.059999,1.179523,18,10,2017,2559.360107,122.129997,10.49,16.09,1.177191,0.858123016238458,0.0230094953521869,0.187711517194039,0.250961588277645,"Down"
"2158",2017-10-19,2562.100098,122.389999,10.35,16.27,1.184806,19,10,2017,2561.26001,121.669998,10.48,16.059999,1.179523,0.858505510736732,0.0218224975760821,0.19317886973074,0.260399713444014,"Up"
